Status,Property SubType,Address,List Price,Cross street,Beds,Full baths,Half baths,Living area (ft²),Price / ft²,Year Built,Close Date,Close Price,Availability date,Garage spaces,Zip code,Lot size acres,Original list Price,Contract Date,Sold Price / ft²
"Contingent - No Show","Single Family Residence","3337 Pierce St","$3,995,000","Chestnut","4","2","0","2,435","$1,640","1924","","","","2","94123","0","$3,995,000","","$1,640"
"Sold Off MLS","Single Family Residence","2264 Beach St","$3,500,000","Baker Street","3","2","1","2,520","$1,388","1927","02/26/2026","$3,500,000","","0","94123","0","$3,500,000","02/26/2026","$1,388"
"Closed","Single Family Residence","172 Cervantes Blvd","$5,250,000","Avila Street","4","3","1","2,600","$2,019","1926","03/09/2026","$5,250,000","","2","94123","0","$5,100,000","03/02/2026","$2,019"
"Sold Off MLS","Single Family Residence","45 Capra Way","$9,600,000","Pierce St.","4","5","1","5,602","$1,713","1925","02/13/2026","$9,600,000","","0","94115","0","$9,600,000","02/12/2026","$1,713"
"Closed","Single Family Residence","2457 Bay St","$6,200,000","Lyon","5","3","2","5,080","$1,220","1937","02/11/2026","$6,200,000","","0","94123","0","$5,995,000","02/02/2026","$1,220"
"Closed","Single Family Residence","3343 Pierce St","$5,150,000","Alhambra","4","3","1","3,549","$1,451","1924","02/06/2026","$5,150,000","","2","94123","0","$4,795,000","01/20/2026","$1,451"
"Canceled","Single Family Residence","245 Alhambra St","$4,750,000","Avila","4","3","1","2,895","$1,640","1924","","","","0","94123","0","$4,750,000","","$1,640"
"Closed","Single Family Residence","135 Avila St","$4,350,000","Alhambra","3","2","1","2,606","$1,669","1925","11/24/2025","$4,350,000","","0","94123","0","$4,300,000","11/04/2025","$1,669"
"Active","Single Family Residence","3340 Baker St","$7,300,000","North Point St","5","4","1","3,630","$2,011","1927","","","","0","94123","0","$7,600,000","","$2,011"
"Closed","Single Family Residence","25 Retiro Way","$3,375,000","Beach Street","4","3","0","2,565","$1,315","1936","11/12/2025","$3,375,000","","0","94123","0","$3,485,000","10/22/2025","$1,315"
"Closed","Single Family Residence","2266 Bay St","$8,300,000","Broderick St","4","5","1","4,845","$1,713","1968","09/23/2025","$8,300,000","","0","94123","0","$8,200,000","09/18/2025","$1,713"
"Closed","Single Family Residence","2270 Beach St","$4,900,000","Baker St","3","3","1","2,870","$1,707","1927","09/12/2025","$4,900,000","","1","94123","0","$3,995,000","09/05/2025","$1,707"
"Closed","Single Family Residence","12 Rico Way","$3,544,000","Retiro","3","3","0","2,600","$1,363","1925","10/09/2025","$3,544,000","","0","94123","0","$3,875,000","09/29/2025","$1,363"
"Closed","Single Family Residence","3720 Webster St","$3,650,000","Beach","3","2","2","2,850","$1,280","1933","09/09/2025","$3,650,000","","0","94123","0","$2,995,000","08/25/2025","$1,280"
"Closed","Single Family Residence","2161 North Point St","$4,230,000","Divisadero","3","4","0","3,015","$1,402","1926","10/23/2025","$4,230,000","","2","94123","0","$4,250,000","09/22/2025","$1,402"
"Sold Off MLS","Single Family Residence","3520 Baker Street","$6,875,000","","4","4","0","3,051","$2,253","1928","05/09/2025","$6,875,000","","0","94123","0","","05/09/2025","$2,253"
"Canceled","Single Family Residence","245 Alhambra St","$4,995,000","Avila","4","3","1","2,895","$1,725","1924","","","","0","94123","0","$4,995,000","","$1,725"
"Sold Off MLS","Single Family Residence","2652 Chestnut St","$8,800,000","Lyon","5","5","1","5,114","$1,720","2014","03/25/2025","$8,800,000","","0","94123","0","$0","03/18/2025","$1,720"
"Sold Off MLS","Single Family Residence","33 Retiro Way","$3,000,000","Rico Way","3","2","0","2,250","$1,333","0","04/17/2025","$3,000,000","","0","94123","0","$2,799,000","04/17/2025","$1,333"
"Withdrawn/Canceled","Single Family Residence","3551 Scott Street","$8,995,000","","5","5","1","5,084","$1,769","1925","","","","2","94123","0","","","$1,769"
"Closed","Single Family Residence","278 Avila St","$2,625,000","Beach","4","3","0","2,637","$995","1926","04/18/2025","$2,625,000","","1","94123","0","$2,495,000","03/31/2025","$995"
"Closed","Single Family Residence","212 Avila St","$4,300,000","Capra way","3","3","0","2,666","$1,612","1925","04/02/2025","$4,300,000","","2","94123","0","$3,695,000","03/20/2025","$1,612"
"Closed","Single Family Residence","1632 North Point St","$3,060,000","Buchanan","4","2","1","2,355","$1,299","0","08/29/2025","$3,060,000","","0","94123","0","$3,495,000","08/18/2025","$1,299"
"Closed","Single Family Residence","1755 Beach St","$3,475,000","Fillmore","4","3","0","2,752","$1,262","1930","04/15/2025","$3,475,000","","0","94123","0","$3,600,000","03/24/2025","$1,262"
"Closed","Single Family Residence","3239 Webster St","$4,100,000","Chestnut","3","3","1","2,720","$1,507","1935","04/18/2025","$4,100,000","","0","94123","0","$4,100,000","03/03/2025","$1,507"
"Closed","Single Family Residence","3234 Lyon St","$3,450,000","Richardson Ave","4","3","0","3,384","$1,019","1928","03/12/2025","$3,450,000","","2","94123","0","$2,895,000","02/28/2025","$1,019"
"Closed","Single Family Residence","2370 Francisco St","$3,700,000","Broderick","5","3","0","3,681","$1,005","1927","03/20/2025","$3,700,000","","2","94123","0","$3,888,000","03/14/2025","$1,005"
"Closed","Single Family Residence","3627 Divisadero St","$7,300,000","Beach Street","4","5","1","4,320","$1,689","2023","02/12/2025","$7,300,000","","0","94123","0","$6,995,000","01/30/2025","$1,689"
"Sold","Single Family Home","3535 Webster Street 3533","$3,375,000","","6","3","","4,014","$840","1931","02/20/2025","$3,375,000","","2","94123","0","$3,650,000","01/25/2025","$840"
"Closed","Single Family Residence","2258 Beach St","$6,800,000","Baker","4","3","2","3,920","$1,734","1926","01/30/2025","$6,800,000","","1","94123","0","$5,980,000","01/17/2025","$1,734"
"Sold Off MLS","Single Family Residence","268 Avila Street","$3,400,000","","3","2","1","2,640","$1,287","1926","11/04/2024","$3,400,000","","2","94123","0","","11/03/2024","$1,287"
"Closed","Single Family Residence","169 Avila St","$4,500,000","Capra","4","2","1","2,924","$1,538","1925","12/09/2024","$4,500,000","","1","94123","0","$4,500,000","11/15/2024","$1,538"
"Canceled","Single Family Residence","2370 Francisco St","$3,988,000","Broderick","5","3","0","3,681","$1,083","1927","","","","2","94123","0","$3,988,000","","$1,083"
"Canceled","Single Family Residence","1755 Beach St","$3,400,000","Fillmore","4","3","0","2,752","$1,235","1930","","","","0","94123","0","$3,100,000","","$1,235"
"Sold Off MLS","Single Family Residence","230 Capra Way","$3,825,000","Scott","3","4","0","2,701","$1,416","0","09/18/2024","$3,825,000","","0","94123","0","$3,995,000","09/08/2024","$1,416"
"Canceled","Single Family Residence","135 Avila St","$4,300,000","Alhambra","3","2","1","2,606","$1,650","1925","","","","0","94123","0","$4,300,000","","$1,650"
"Closed","Single Family Residence","324 Avila St","$3,000,000","Prado","4","4","0","3,145","$953","0","09/26/2024","$3,000,000","","0","94123","0","$2,495,000","09/17/2024","$953"
"Closed","Single Family Residence","2479 Francisco St","$4,995,000","Baker","5","3","1","2,867","$1,742","1927","09/13/2024","$4,995,000","","0","94123","0","$4,995,000","09/06/2024","$1,742"
"Closed","Single Family Residence","3715 Broderick St","$3,299,000","Jefferson","3","3","1","2,490","$1,324","1929","10/28/2024","$3,299,000","","1","94123","0","$3,650,000","10/16/2024","$1,324"
"Closed","Single Family Residence","3300 Baker St","$3,800,000","Bay","3","3","1","2,615","$1,453","1939","04/10/2025","$3,800,000","","1","94123","0","$3,800,000","03/27/2025","$1,453"
"Closed","Single Family Residence","1372 Francisco St","$6,750,000","Gough","4","4","2","4,679","$1,442","0","09/20/2024","$6,750,000","","2","94123","0","$6,800,000","09/15/2024","$1,442"
"Expired","Single Family Residence","278 Avila St","$2,950,000","Beach","4","3","0","2,597","$1,135","1926","","","","0","94123","0","$3,538,000","","$1,135"
"Cancelled","Detached","2370 Francisco St","$4,199,000","","5","3","0","3,681","$1,140","1927","","","","2","94123","0","","","$1,140"
"Sold Off MLS","Single Family Residence","1430 Chestnut St","$2,620,000","Gough","3","2","1","2,157","$1,214","1922","09/19/2024","$2,620,000","","1","94123","0","$2,495,000","09/19/2024","$1,214"
"Closed","Single Family Residence","37 Magnolia St","$3,750,000","Laguna","4","4","2","3,382","$1,108","2010","07/31/2024","$3,750,000","","2","94123","0","$3,000,000","07/26/2024","$1,108"
"Duplicate Canceled","Single Family Residence","1275 Bay St","$4,995,000","Gough","12","6","1","7,300","$684","1924","","","","0","94123","0","$4,995,000","","$684"
"Withdrawn/Canceled","Single Family Residence","268 Avila Street","$3,795,000","","3","2","1","2,640","$1,437","1926","","","","2","94123","0","","","$1,437"
"Closed","Single Family Residence","122 Avila St","$4,100,000","Alhambra","4","2","1","2,735","$1,499","1924","07/02/2024","$4,100,000","","1","94123","0","$4,200,000","06/21/2024","$1,499"
"Closed","Single Family Residence","2240 Beach St","$4,150,000","Baker","3","3","0","2,710","$1,531","1926","05/10/2024","$4,150,000","","2","94123","0","$3,995,000","04/10/2024","$1,531"
"Closed","Single Family Residence","3725 Scott St","$4,216,875","Prado St","5","4","0","2,750","$1,533","1926","04/05/2024","$4,216,875","","1","94123","0","$4,295,000","03/29/2024","$1,533"
"Closed","Single Family Residence","3623 Buchanan St","$2,300,000","Bay","3","2","2","2,700","$851","0","01/29/2025","$2,300,000","","0","94123","","$3,295,000","12/09/2024","$851"
"Expired","Single Family Residence","230 Capra Way","$3,995,000","Scott","3","3","2","2,731","$1,462","0","","","","0","94123","0","$4,180,000","","$1,462"
"Closed","Single Family Residence","87 Cervantes Blvd","$3,350,000","Beach Street","4","3","2","2,745","$1,220","1925","03/27/2024","$3,350,000","","0","94123","0","$3,350,000","03/03/2024","$1,220"
"Closed","Single Family Residence","89 Cervantes Blvd","$2,200,000","Beach St.","4","2","1","2,415","$910","0","02/29/2024","$2,200,000","","0","94123","0","$1,995,000","02/09/2024","$910"
"Closed","Single Family Residence","3337 Pierce St","$3,400,000","Toledo","4","2","0","2,530","$1,343","0","02/22/2024","$3,400,000","","0","94123","0","$3,495,000","02/21/2024","$1,343"
"Canceled","Single Family Residence","1632 North Point St","$3,245,000","Buchanan","4","2","1","2,355","$1,377","0","","","","0","94123","0","$3,495,000","","$1,377"
"Expired","Single Family Residence","87 Cervantes","$3,500,000","","3","3","1","2,400","$1,458","0","","","","0","94123","0","$3,500,000","","$1,458"
"Canceled","Single Family Residence","3271 Baker Street","$2,998,000","","4","2","1","3,017","$993","1928","","","","0","94123","","$2,798,000","","$993"
"Canceled","Single Family Residence","230 Capra Way","$4,645,000","Scott","3","3","2","2,731","$1,700","0","","","","0","94123","0","$4,645,000","","$1,700"
"Canceled","Single Family Residence","1632 North Point St","$3,595,000","Buchanan","4","2","1","2,355","$1,526","0","","","","0","94123","0","$3,595,000","","$1,526"
"Closed","Single Family Residence","2280 Bay St","$4,275,000","Broderick St","5","3","1","3,170","$1,348","1936","11/20/2023","$4,275,000","","0","94123","0","$4,500,000","10/27/2023","$1,348"
"Canceled","Single Family Residence","3337 Pierce St","$3,495,000","Toledo","4","2","0","2,530","$1,381","0","","","","0","94123","0","$3,495,000","11/13/2023","$1,381"
"Closed","Single Family Residence","36 Prado St","$2,150,000","Scott","3","2","0","2,252","$954","1936","11/30/2023","$2,150,000","","0","94123","0","$2,249,000","11/01/2023","$954"
"Closed","Single Family Residence","3140 Lyon St","$3,178,500","Chestnut","4","4","0","3,357","$946","1927","10/27/2023","$3,178,500","","0","94123","","$2,995,000","10/06/2023","$946"
"Closed","Single Family Residence","25 Rico Way","$7,150,000","Retiro Way","3","3","1","3,600","$1,986","0","01/08/2024","$7,150,000","","0","94123","","$7,900,000","12/26/2023","$1,986"
"Closed","Single Family Residence","3150 Baker St","$3,825,000","Francisco","4","4","0","2,612","$1,464","1928","10/26/2023","$3,825,000","","0","94123","0","$4,380,000","10/12/2023","$1,464"
"Closed","Single Family Residence","39 Avila St","$3,500,000","Alhambra","4","3","0","2,485","$1,408","0","11/15/2023","$3,500,000","","0","94123","0","$3,995,000","11/03/2023","$1,408"
"Canceled","Single Family Residence","2425 Francisco St","$4,295,000","Broderick","3","4","0","2,955","$1,453","1929","","","","0","94123","0","$4,500,000","","$1,453"
"Canceled","Single Family Residence","3239 Webster St","$4,225,000","Chestnut","3","3","1","2,720","$1,553","1935","","","","0","94123","0","$4,375,000","","$1,553"
"Canceled","Single Family Home","39 Avila Street","$3,995,000","","4","3","","2,485","$1,607","1925","","","","2","94123","0","$3,995,000","","$1,607"
"Canceled","Single Family Home","3150 Baker Street","$4,688,800","","4","4","","2,612","$1,795","1928","","","","1","94123","0","$4,688,800","","$1,795"
"Canceled","Single Family Residence","3627 Divisadero St","$7,995,000","Beach Street","4","5","1","4,519","$1,769","2023","","","","0","94123","0","$8,129,600","","$1,769"
"Canceled","Single Family Residence","2425 Francisco St","$4,500,000","Broderick","3","4","0","2,955","$1,522","1929","","","","0","94123","0","$4,500,000","","$1,522"
"Closed","Single Family Residence","153 Avila St","$3,898,000","Alhambra","3","2","1","2,492","$1,564","1924","06/30/2023","$3,898,000","","0","94123","0","$3,898,000","05/24/2023","$1,564"
"Closed","Single Family Residence","45 Avila St","$3,395,000","Chestnut/Alhambra","3","3","0","2,215","$1,532","1924","05/19/2023","$3,395,000","","0","94123","0","$3,395,000","05/08/2023","$1,532"
"Closed","Single Family Residence","1665 North Point St","$3,350,000","Webster","3","3","1","2,815","$1,190","1937","06/15/2023","$3,350,000","","0","94123","0","$3,495,000","06/02/2023","$1,190"
"Sold Off MLS","Single Family Residence","112 Mallorca Way","$7,200,000","Chestnut","5","5","0","4,810","$1,496","1924","02/11/2022","$7,200,000","","0","94123","0","$6,595,000","02/08/2022","$1,496"
"Sold Off MLS","Single Family Residence","27 Avila St","$3,500,000","Chestnut","3","2","1","2,555","$1,369","1924","02/22/2022","$3,500,000","","0","94123","0","$3,500,000","11/23/2021","$1,369"
"Sold Off MLS","Single Family Residence","2328 North Point St","$9,800,000","Broderick","4","5","1","5,128","$1,911","1929","11/03/2021","$9,800,000","","0","94123","0","$9,800,000","11/03/2021","$1,911"
"Closed","Single Family Residence","148 Cervantes Blvd","$3,700,000","Avila","4","3","1","2,510","$1,474","1927","02/26/2021","$3,700,000","","0","94123","0","$3,875,000","02/01/2021","$1,474"
"Closed","Single Family Residence","237 Avila St","$3,850,000","Beach","4","3","1","2,937","$1,310","1925","11/04/2020","$3,850,000","","0","94123","0","$4,000,000","09/25/2020","$1,310"
"Sold Off MLS","Single Family Residence","120 Alhambra St","$3,050,000","Mallorca","3","2","0","2,234","$1,365","0","03/10/2021","$3,050,000","","0","94123","0","$3,050,000","01/16/2021","$1,365"
"Expired","Single Family Residence","3439 Fillmore St","$6,000,000","Chestnut","6","7","0","4,921","$1,219","1936","","","","0","94123","0","$6,000,000","","$1,219"
"Closed","Single Family Residence","2070 Beach St","$3,100,000","Divisadero","4","3","1","2,510","$1,235","1926","12/18/2020","$3,100,000","","0","94123","0","$3,250,000","11/18/2020","$1,235"
"Canceled","Single Family Residence","120 Alhambra St","$3,050,000","Mallorca","3","2","0","2,234","$1,365","1925","","","","0","94123","0","$3,050,000","","$1,365"
