Status,Property SubType,Address,List Price,Cross street,Beds,Full baths,Half baths,Living area (ft²),Price / ft²,Year Built,Close Date,Close Price,Availability date,Garage spaces,Zip code,Lot size acres,Original list Price,Contract Date,Sold Price / ft²
"Closed","Single Family Residence","109 7th Ave","$4,000,000","Lake","4","3","1","3,220","$1,242","1908","04/19/2022","$4,000,000","","0","94118","0","$3,595,000","03/29/2022","$1,242"
"Closed","Single Family Residence","822 Lake St","$4,260,000","9th Avenue","4","3","1","3,325","$1,281","1900","04/01/2022","$4,260,000","","0","94118","0","$3,995,000","03/08/2022","$1,281"
"Closed","Single Family Residence","102 3rd Ave","$4,520,000","Lake Street","4","3","2","2,656","$1,701","1902","02/22/2022","$4,520,000","","0","94118","0","$4,250,000","02/09/2022","$1,701"
"Canceled","Single Family Residence","3800 Washington St","$19,800,000","Maple","9","6","3","18,788","$1,053","1904","","","","0","94118","0","$19,800,000","","$1,053"
"Closed","Single Family Residence","111 6th Ave","$4,410,000","Lake St","4","3","0","2,565","$1,719","1904","01/05/2022","$4,410,000","","0","94118","0","$3,995,000","12/21/2021","$1,719"
"Closed","Single Family Residence","127 2nd Ave","$5,750,000","Lake","5","3","1","4,085","$1,407","1890","11/30/2021","$5,750,000","","0","94118","0","$5,850,000","11/01/2021","$1,407"
"Closed","Single Family Residence","130 9th Ave","$4,995,000","Lake","4","4","1","3,928","$1,271","1909","11/08/2021","$4,995,000","","0","94118","0","$4,799,000","10/11/2021","$1,271"
"Closed","Single Family Residence","3140 Jackson St","$6,350,000","Presidio","4","4","1","3,720","$1,706","1915","11/22/2021","$6,350,000","","0","94115","0","$6,850,000","10/28/2021","$1,706"
"Closed","Single Family Residence","3740 Clay St","$7,000,000","Spruce","5","4","2","4,452","$1,572","1904","10/01/2021","$7,000,000","","0","94118","0","$7,200,000","09/24/2021","$1,572"
"Closed","Single Family Residence","3498 Jackson St","$12,250,000","Locust","7","7","1","6,385","$1,918","1937","11/29/2021","$12,250,000","","0","94118","0","$12,900,000","11/15/2021","$1,918"
"Closed","Single Family Residence","33 5th Ave","$8,250,000","Lake","5","5","1","5,535","$1,490","1910","09/17/2021","$8,250,000","","0","94118","0","$7,750,000","08/31/2021","$1,490"
"Closed","Single Family Residence","225 Locust St","$7,500,000","Washington St.","6","6","1","4,737","$1,583","1929","09/10/2021","$7,500,000","","0","94118","0","$7,500,000","08/31/2021","$1,583"
"Closed","Single Family Residence","23 5th Ave","$5,700,000","Lake","5","3","0","3,561","$1,600","1904","09/08/2021","$5,700,000","","0","94118","0","$4,995,000","08/27/2021","$1,600"
"Closed","Single Family Residence","152 7th Ave","$4,995,000","Lake","4","4","1","3,630","$1,376","1960","08/23/2021","$4,995,000","","0","94118","0","$4,995,000","07/28/2021","$1,376"
"Closed","Single Family Residence","3249 Jackson St","$6,800,000","Presidio","6","4","1","5,627","$1,208","1898","07/27/2021","$6,800,000","","0","94118","0","$6,800,000","07/18/2021","$1,208"
"Closed","Single Family Residence","126 Arguello Blvd","$5,525,000","Clay","3","3","1","3,516","$1,571","1931","07/02/2021","$5,525,000","","0","94118","0","$5,600,000","06/26/2021","$1,571"
"Expired","Single Family Residence","17 Presidio Ter","$20,000,000","Arguello","6","7","1","10,040","$1,992","2010","","","","0","94118","","$20,000,000","","$1,992"
"Canceled","Single Family Residence","3747 Jackson St","$14,750,000","Maple","6","6","2","6,985","$2,111","1912","","","","0","94118","0","$16,500,000","","$2,111"
"Closed","Single Family Residence","3625 Jackson St","$7,750,000","Spruce St","6","4","2","4,260","$1,819","1922","11/02/2021","$7,750,000","","0","94118","0","$7,995,000","10/11/2021","$1,819"
"Closed","Single Family Residence","119 2nd Ave","$4,000,000","Lake","5","4","1","3,480","$1,149","1900","07/16/2021","$4,000,000","","0","94118","0","$3,795,000","05/04/2021","$1,149"
"Closed","Single Family Residence","3311 Jackson St","$5,700,000","Walnut","3","2","1","3,026","$1,883","1928","06/10/2021","$5,700,000","","0","94118","0","$5,995,000","05/18/2021","$1,883"
"Canceled","Single Family Residence","3160 Jackson St","$4,350,000","Presidio","3","2","0","3,029","$1,436","1904","","","","0","94115","0","$4,500,000","","$1,436"
